area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;090150;243702;052;05;1;3;3;2;3;2;3;2;2;2;2;2;2;1;2;2;2;2612;568,544194461009;090150243702;09015024370205205;090150243702052051;202601
1;090150;243702;052;06;1;2;2;2;2;3;2;3;2;2;2;2;2;1;2;2;2;2612;568,544194461009;090150243702;09015024370205206;090150243702052061;202601
1;090150;243702;052;07;1;2;2;3;3;2;2;3;3;1;2;2;2;2;2;2;2;2612;568,544194461009;090150243702;09015024370205207;090150243702052071;202601
1;090150;247603;062;02;1;2;2;1;2;2;2;3;3;3;3;3;3;2;2;3;2;2612;1493,84105470203;090150247603;09015024760306202;090150247603062021;202601
1;090150;247603;062;03;1;2;2;2;2;1;1;3;3;2;2;2;2;3;3;3;3;2612;1493,84105470203;090150247603;09015024760306203;090150247603062031;202601
1;090150;247603;062;04;1;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;2612;1493,84105470203;090150247603;09015024760306204;090150247603062041;202601
1;090150;247603;062;05;1;2;2;2;2;1;1;3;3;2;2;2;2;3;3;3;3;2612;1493,84105470203;090150247603;09015024760306205;090150247603062051;202601
1;090150;247603;062;06;1;3;3;2;2;1;1;3;3;2;2;2;2;3;3;3;3;2612;1493,84105470203;090150247603;09015024760306206;090150247603062061;202601
1;090150;247603;062;07;1;3;2;2;2;3;2;2;2;3;2;3;2;3;2;3;2;2612;1493,84105470203;090150247603;09015024760306207;090150247603062071;202601
1;090150;247603;062;07;2;2;2;2;2;1;2;3;2;2;3;2;3;3;2;3;2;2612;1493,84105470203;090150247603;09015024760306207;090150247603062072;202601
1;090150;247603;062;08;1;2;2;1;2;1;2;3;3;2;2;2;2;3;3;3;3;2612;1493,84105470203;090150247603;09015024760306208;090150247603062081;202601
1;090150;269702;052;01;1;2;2;1;2;1;1;3;3;2;2;2;2;2;2;2;2;2612;532,279416722543;090150269702;09015026970205201;090150269702052011;202601
1;090150;269702;052;02;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2612;532,279416722543;090150269702;09015026970205202;090150269702052021;202601
1;090150;269702;052;03;1;2;2;1;3;2;3;2;3;3;3;3;3;2;2;2;2;2612;532,279416722543;090150269702;09015026970205203;090150269702052031;202601
1;090150;269702;052;04;1;2;2;1;2;2;2;3;2;2;2;3;2;3;2;2;2;2612;532,279416722543;090150269702;09015026970205204;090150269702052041;202601
1;090150;269702;052;05;1;3;3;1;2;1;2;3;3;3;3;2;2;3;3;3;3;2612;532,279416722543;090150269702;09015026970205205;090150269702052051;202601
1;090150;269702;052;06;1;2;2;2;2;3;2;3;2;3;3;3;3;3;2;3;2;2612;532,279416722543;090150269702;09015026970205206;090150269702052061;202601
1;090150;269702;052;07;1;2;2;1;2;1;2;3;3;2;2;2;2;2;2;3;3;2612;532,279416722543;090150269702;09015026970205207;090150269702052071;202601
1;090150;270201;052;01;1;2;2;1;1;1;1;3;2;3;2;3;2;3;3;3;3;2611;812,888127480645;090150270201;09015027020105201;090150270201052011;202601
1;090150;270201;052;03;1;2;2;1;1;1;1;3;2;3;2;3;2;3;3;3;3;2611;812,888127480645;090150270201;09015027020105203;090150270201052031;202601
1;090150;270201;052;04;1;2;2;1;1;1;1;3;2;3;2;3;2;3;3;3;3;2611;812,888127480645;090150270201;09015027020105204;090150270201052041;202601
1;090150;270201;052;05;1;2;2;2;2;2;2;3;2;3;2;3;2;3;2;3;3;2611;812,888127480645;090150270201;09015027020105205;090150270201052051;202601
1;090150;270201;052;06;1;2;2;1;1;1;1;3;2;3;2;3;2;3;3;3;3;2611;812,888127480645;090150270201;09015027020105206;090150270201052061;202601
1;090150;270201;052;07;1;2;2;1;2;1;1;3;2;3;2;3;2;3;3;3;3;2611;812,888127480645;090150270201;09015027020105207;090150270201052071;202601
1;090150;270201;052;08;1;2;2;1;1;1;1;3;2;3;2;3;2;3;3;3;3;2611;812,888127480645;090150270201;09015027020105208;090150270201052081;202601
1;090150;272501;052;01;1;2;2;3;2;2;2;2;1;2;2;2;2;2;2;2;2;2611;196,699958503329;090150272501;09015027250105201;090150272501052011;202601
1;090150;272501;052;02;1;2;2;3;2;2;2;2;2;2;2;2;2;3;2;2;2;2611;196,699958503329;090150272501;09015027250105202;090150272501052021;202601
1;090150;272501;052;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2611;196,699958503329;090150272501;09015027250105203;090150272501052031;202601
1;090150;272501;052;04;1;2;2;3;2;1;2;2;1;3;1;2;2;2;3;2;2;2611;196,699958503329;090150272501;09015027250105204;090150272501052041;202601
1;090150;272501;052;05;1;2;2;2;2;1;1;2;1;2;1;2;2;3;3;3;3;2611;196,699958503329;090150272501;09015027250105205;090150272501052051;202601
1;090150;272501;052;06;1;2;1;3;2;2;2;1;2;3;2;2;2;3;2;2;2;2611;196,699958503329;090150272501;09015027250105206;090150272501052061;202601
1;090150;272501;052;07;1;2;2;1;2;2;2;2;2;3;2;2;2;2;2;2;2;2611;196,699958503329;090150272501;09015027250105207;090150272501052071;202601
1;090150;286103;074;01;1;2;2;1;2;3;3;3;3;3;3;3;3;3;2;3;3;2611;452,849464859497;090150286103;09015028610307401;090150286103074011;202601
1;090150;286103;074;03;1;2;3;1;2;2;3;3;3;3;3;3;2;3;2;2;2;2611;452,849464859497;090150286103;09015028610307403;090150286103074031;202601
1;090150;286103;074;04;1;2;3;1;2;2;2;3;3;3;3;2;2;1;2;3;2;2611;452,849464859497;090150286103;09015028610307404;090150286103074041;202601
1;090150;286103;074;05;1;1;2;1;2;3;3;3;3;3;3;3;2;3;2;3;3;2611;452,849464859497;090150286103;09015028610307405;090150286103074051;202601
1;090150;286103;074;06;1;2;3;2;3;3;3;3;3;2;3;3;3;2;2;3;2;2611;452,849464859497;090150286103;09015028610307406;090150286103074061;202601
1;090150;286103;074;07;1;2;2;1;2;3;2;3;3;2;2;3;3;2;2;3;2;2611;452,849464859497;090150286103;09015028610307407;090150286103074071;202601
1;090150;286103;074;08;1;2;2;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2611;452,849464859497;090150286103;09015028610307408;090150286103074081;202601
1;090150;288802;062;02;1;2;2;2;3;2;1;2;1;2;1;2;2;3;3;3;3;2611;260,652078672803;090150288802;09015028880206202;090150288802062021;202601
1;090150;288802;062;03;1;3;2;3;2;1;2;2;2;2;3;2;2;3;3;2;2;2611;260,652078672803;090150288802;09015028880206203;090150288802062031;202601
1;090150;288802;062;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2611;260,652078672803;090150288802;09015028880206205;090150288802062051;202601
1;090150;288802;062;06;1;2;2;1;3;3;2;2;2;2;2;2;3;2;3;3;3;2611;260,652078672803;090150288802;09015028880206206;090150288802062061;202601
1;090150;288802;062;07;1;2;2;3;2;3;2;3;1;2;2;3;2;3;3;3;2;2611;260,652078672803;090150288802;09015028880206207;090150288802062071;202601
1;090150;288802;062;08;1;2;2;2;2;1;2;2;1;2;2;2;3;2;2;3;2;2611;260,652078672803;090150288802;09015028880206208;090150288802062081;202601
1;090150;288802;062;09;1;2;2;2;2;1;3;2;2;2;2;2;2;2;3;3;3;2611;260,652078672803;090150288802;09015028880206209;090150288802062091;202601
1;090150;290301;077;01;1;2;3;2;2;2;3;2;3;3;2;3;2;3;2;2;2;2611;455,827460867541;090150290301;09015029030107701;090150290301077011;202601
1;090150;290301;077;02;1;3;2;2;3;2;2;2;3;3;3;3;3;2;2;2;2;2611;455,827460867541;090150290301;09015029030107702;090150290301077021;202601
1;090150;290301;077;03;1;3;2;2;3;2;2;2;3;2;2;2;2;2;2;2;2;2611;455,827460867541;090150290301;09015029030107703;090150290301077031;202601
1;090150;290301;077;05;1;2;3;2;2;2;2;2;3;2;2;3;2;3;2;2;2;2611;455,827460867541;090150290301;09015029030107705;090150290301077051;202601
1;090150;290301;077;06;1;3;2;3;2;2;2;2;3;3;2;2;3;2;2;2;2;2611;455,827460867541;090150290301;09015029030107706;090150290301077061;202601
1;090150;290301;077;07;1;3;2;2;2;2;3;2;3;3;2;3;2;3;2;3;2;2611;455,827460867541;090150290301;09015029030107707;090150290301077071;202601
1;090150;290301;077;08;1;3;2;2;2;2;2;2;3;3;2;3;2;3;2;2;2;2611;455,827460867541;090150290301;09015029030107708;090150290301077081;202601
1;090150;293203;077;01;1;1;2;1;2;3;2;1;2;2;2;2;1;2;3;2;2;2611;965,434546839229;090150293203;09015029320307701;090150293203077011;202601
1;090150;293203;077;02;1;3;3;2;3;3;3;3;3;3;3;2;2;2;2;2;3;2611;965,434546839229;090150293203;09015029320307702;090150293203077021;202601
1;090150;293203;077;03;1;2;2;1;2;2;2;2;2;2;2;3;3;2;1;1;2;2611;965,434546839229;090150293203;09015029320307703;090150293203077031;202601
1;090150;293203;077;04;1;2;3;2;3;3;3;2;2;1;1;2;2;3;2;3;2;2611;965,434546839229;090150293203;09015029320307704;090150293203077041;202601
1;090150;293203;077;05;1;2;2;1;1;2;2;3;3;3;3;3;3;2;2;2;2;2611;965,434546839229;090150293203;09015029320307705;090150293203077051;202601
1;090150;293203;077;06;1;2;3;1;2;2;3;2;2;2;3;2;2;1;2;3;2;2611;965,434546839229;090150293203;09015029320307706;090150293203077061;202601
1;090150;293203;077;07;1;2;2;1;1;1;1;3;3;3;3;3;3;3;3;3;3;2611;965,434546839229;090150293203;09015029320307707;090150293203077071;202601
1;090150;300303;062;01;1;2;2;2;2;3;3;2;3;2;3;2;3;2;2;3;2;2611;201,493589168196;090150300303;09015030030306201;090150300303062011;202601
1;090150;300303;062;02;1;2;2;1;3;3;3;2;3;3;2;3;3;3;1;3;2;2611;201,493589168196;090150300303;09015030030306202;090150300303062021;202601
1;090150;300303;062;03;1;2;2;2;3;3;3;3;3;3;3;2;3;1;2;3;2;2611;201,493589168196;090150300303;09015030030306203;090150300303062031;202601
1;090150;300303;062;05;1;2;2;2;2;3;2;3;2;3;2;3;3;2;2;3;2;2611;201,493589168196;090150300303;09015030030306205;090150300303062051;202601
1;090150;300303;062;06;1;2;2;2;2;3;3;3;2;3;3;3;2;3;2;3;3;2611;201,493589168196;090150300303;09015030030306206;090150300303062061;202601
1;090150;300303;062;07;1;2;3;2;3;3;3;3;3;3;3;2;3;3;2;3;2;2611;201,493589168196;090150300303;09015030030306207;090150300303062071;202601
1;090150;300303;062;09;1;2;2;2;2;2;3;2;2;3;2;3;2;3;2;2;2;2611;201,493589168196;090150300303;09015030030306209;090150300303062091;202601
1;090150;300601;062;03;1;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2611;261,782414762837;090150300601;09015030060106203;090150300601062031;202601
1;090150;300601;062;04;1;2;3;2;3;3;3;2;3;2;3;2;2;2;2;2;3;2611;261,782414762837;090150300601;09015030060106204;090150300601062041;202601
1;090150;300601;062;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2611;261,782414762837;090150300601;09015030060106205;090150300601062051;202601
1;090150;300601;062;06;1;1;3;2;2;2;2;2;2;3;2;1;2;2;2;3;3;2611;261,782414762837;090150300601;09015030060106206;090150300601062061;202601
1;090150;300601;062;07;1;2;3;2;2;3;2;3;3;2;3;2;3;3;2;3;2;2611;261,782414762837;090150300601;09015030060106207;090150300601062071;202601
1;090150;300601;062;08;1;3;3;2;3;3;3;3;3;3;3;3;3;2;3;3;3;2611;261,782414762837;090150300601;09015030060106208;090150300601062081;202601
1;090150;300601;062;09;1;2;2;2;2;3;3;3;3;3;3;3;3;3;2;3;2;2611;261,782414762837;090150300601;09015030060106209;090150300601062091;202601
1;090150;306503;052;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2611;420,124026319066;090150306503;09015030650305203;090150306503052031;202601
1;090150;306503;052;04;1;2;2;1;1;1;1;3;2;3;2;3;2;3;3;3;3;2611;420,124026319066;090150306503;09015030650305204;090150306503052041;202601
1;090150;306503;052;05;1;2;2;1;1;1;1;3;2;3;2;3;2;2;3;3;3;2611;420,124026319066;090150306503;09015030650305205;090150306503052051;202601
1;090150;306503;052;06;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2611;420,124026319066;090150306503;09015030650305206;090150306503052061;202601
1;090150;306503;052;07;1;2;2;2;1;2;2;2;2;3;2;2;2;2;2;2;2;2611;420,124026319066;090150306503;09015030650305207;090150306503052071;202601
1;090150;306503;052;09;1;2;2;1;2;2;2;3;2;3;3;3;3;2;2;2;2;2611;420,124026319066;090150306503;09015030650305209;090150306503052091;202601
1;090150;306503;052;10;1;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;2611;420,124026319066;090150306503;09015030650305210;090150306503052101;202601
1;090150;306601;077;02;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2611;169,147447143261;090150306601;09015030660107702;090150306601077021;202601
1;090150;306601;077;04;1;2;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2611;169,147447143261;090150306601;09015030660107704;090150306601077041;202601
1;090150;306601;077;05;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;2;2611;169,147447143261;090150306601;09015030660107705;090150306601077051;202601
1;090150;306601;077;06;1;2;3;2;2;2;2;2;3;2;2;2;2;2;2;3;2;2611;169,147447143261;090150306601;09015030660107706;090150306601077061;202601
1;090150;306601;077;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2611;169,147447143261;090150306601;09015030660107707;090150306601077071;202601
1;090150;306601;077;08;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2611;169,147447143261;090150306601;09015030660107708;090150306601077081;202601
1;090150;320701;052;02;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2611;444,124106223756;090150320701;09015032070105202;090150320701052021;202601
1;090150;320701;052;03;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2611;444,124106223756;090150320701;09015032070105203;090150320701052031;202601
1;090150;320701;052;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2611;444,124106223756;090150320701;09015032070105204;090150320701052041;202601
1;090150;320701;052;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2611;444,124106223756;090150320701;09015032070105205;090150320701052051;202601
1;090150;320701;052;06;1;2;2;2;2;2;2;3;2;2;2;3;2;2;2;2;2;2611;444,124106223756;090150320701;09015032070105206;090150320701052061;202601
1;090150;320701;052;07;1;2;2;2;2;2;2;3;2;3;2;3;3;2;2;2;2;2611;444,124106223756;090150320701;09015032070105207;090150320701052071;202601
1;090150;324003;062;01;1;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2611;369,512803364425;090150324003;09015032400306201;090150324003062011;202601
1;090150;324003;062;02;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;2611;369,512803364425;090150324003;09015032400306202;090150324003062021;202601
1;090150;324003;062;03;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2611;369,512803364425;090150324003;09015032400306203;090150324003062031;202601
1;090150;324003;062;04;1;3;3;2;2;2;2;2;2;2;2;3;3;1;1;3;3;2611;369,512803364425;090150324003;09015032400306204;090150324003062041;202601
1;090150;324003;062;05;1;3;3;3;2;2;2;2;2;2;2;3;3;3;3;3;3;2611;369,512803364425;090150324003;09015032400306205;090150324003062051;202601
1;090150;324003;062;06;1;2;2;2;2;2;2;3;3;2;2;3;3;2;2;3;2;2611;369,512803364425;090150324003;09015032400306206;090150324003062061;202601
1;090150;324003;062;07;1;3;3;1;1;1;1;3;3;3;3;3;3;3;3;3;3;2611;369,512803364425;090150324003;09015032400306207;090150324003062071;202601
1;090150;324601;052;01;1;2;2;1;1;1;1;3;2;3;2;3;3;3;3;3;3;2611;138,752265671864;090150324601;09015032460105201;090150324601052011;202601
1;090150;324601;052;02;1;2;2;2;2;2;2;2;3;2;3;1;3;3;2;3;2;2611;138,752265671864;090150324601;09015032460105202;090150324601052021;202601
1;090150;324601;052;03;1;2;1;2;2;2;2;2;2;3;2;2;2;2;3;2;2;2611;138,752265671864;090150324601;09015032460105203;090150324601052031;202601
1;090150;324601;052;04;1;2;2;1;1;1;1;3;2;3;2;3;2;3;2;3;2;2611;138,752265671864;090150324601;09015032460105204;090150324601052041;202601
1;090150;324601;052;05;1;3;2;1;2;2;2;2;2;2;2;1;2;3;3;3;3;2611;138,752265671864;090150324601;09015032460105205;090150324601052051;202601
1;090150;324601;052;06;1;3;3;2;2;1;2;3;2;3;2;3;3;3;2;3;2;2611;138,752265671864;090150324601;09015032460105206;090150324601052061;202601
1;090150;324601;052;07;1;2;2;2;3;2;3;3;2;3;2;3;2;3;2;3;3;2611;138,752265671864;090150324601;09015032460105207;090150324601052071;202601
1;090150;325502;077;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2611;414,026354465069;090150325502;09015032550207701;090150325502077011;202601
1;090150;325502;077;05;1;2;2;1;2;3;3;3;2;2;3;3;3;3;3;3;3;2611;414,026354465069;090150325502;09015032550207705;090150325502077051;202601
1;090150;325502;077;06;1;2;2;2;2;3;2;2;1;2;2;2;2;3;2;2;2;2611;414,026354465069;090150325502;09015032550207706;090150325502077061;202601
1;090150;325502;077;07;1;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2611;414,026354465069;090150325502;09015032550207707;090150325502077071;202601
1;090150;325502;077;09;1;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1;2611;414,026354465069;090150325502;09015032550207709;090150325502077091;202601
1;090150;325502;077;10;1;2;2;2;2;2;2;2;2;2;3;2;2;3;3;3;3;2611;414,026354465069;090150325502;09015032550207710;090150325502077101;202601
1;090150;327502;074;01;1;2;3;2;3;3;3;3;3;3;3;3;3;2;3;3;3;2611;149,402535776576;090150327502;09015032750207401;090150327502074011;202601
1;090150;327502;074;03;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2611;149,402535776576;090150327502;09015032750207403;090150327502074031;202601
1;090150;327502;074;04;1;3;3;2;3;3;3;3;3;3;3;3;3;3;2;3;3;2611;149,402535776576;090150327502;09015032750207404;090150327502074041;202601
1;090150;327502;074;05;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2611;149,402535776576;090150327502;09015032750207405;090150327502074051;202601
1;090150;327502;074;07;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2611;149,402535776576;090150327502;09015032750207407;090150327502074071;202601
1;090150;327502;074;08;1;3;2;2;3;3;3;3;2;2;2;2;3;3;3;3;3;2611;149,402535776576;090150327502;09015032750207408;090150327502074081;202601
1;090150;327502;074;10;1;2;3;2;3;3;3;3;3;3;3;3;3;3;2;3;3;2611;149,402535776576;090150327502;09015032750207410;090150327502074101;202601
1;090150;329903;062;01;1;2;2;2;3;2;3;3;3;3;3;3;3;3;2;2;1;2611;71,4634279898279;090150329903;09015032990306201;090150329903062011;202601
1;090150;329903;062;02;1;2;2;2;2;3;3;3;2;3;2;3;3;2;2;2;2;2611;71,4634279898279;090150329903;09015032990306202;090150329903062021;202601
1;090150;329903;062;03;1;1;3;2;3;3;3;3;3;3;3;3;3;2;2;2;2;2611;71,4634279898279;090150329903;09015032990306203;090150329903062031;202601
1;090150;329903;062;04;1;2;2;2;3;3;3;3;3;3;3;3;3;3;2;3;2;2611;71,4634279898279;090150329903;09015032990306204;090150329903062041;202601
1;090150;329903;062;05;1;3;2;2;3;3;2;3;3;3;2;3;3;3;2;3;3;2611;71,4634279898279;090150329903;09015032990306205;090150329903062051;202601
1;090150;329903;062;07;1;3;2;2;2;3;3;3;3;2;3;3;3;3;2;3;1;2611;71,4634279898279;090150329903;09015032990306207;090150329903062071;202601
1;090150;329903;062;09;1;1;2;2;3;3;3;3;3;3;3;3;3;2;2;3;2;2611;71,4634279898279;090150329903;09015032990306209;090150329903062091;202601
1;090150;330801;074;01;1;2;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2611;429,120358237246;090150330801;09015033080107401;090150330801074011;202601
1;090150;330801;074;03;1;2;2;2;2;1;3;2;1;2;2;2;2;3;3;3;3;2611;429,120358237246;090150330801;09015033080107403;090150330801074031;202601
1;090150;330801;074;04;1;2;2;3;1;3;2;3;1;2;2;2;2;3;3;3;3;2611;429,120358237246;090150330801;09015033080107404;090150330801074041;202601
1;090150;330801;074;06;1;3;2;2;1;2;1;3;3;3;3;2;2;3;3;3;3;2611;429,120358237246;090150330801;09015033080107406;090150330801074061;202601
1;090150;330801;074;07;1;2;2;2;2;2;2;1;2;2;2;1;3;2;2;3;3;2611;429,120358237246;090150330801;09015033080107407;090150330801074071;202601
1;090150;330801;074;10;1;2;1;2;1;2;2;2;1;2;2;2;2;3;3;3;3;2611;429,120358237246;090150330801;09015033080107410;090150330801074101;202601
1;090150;331703;052;01;1;2;3;1;2;2;2;2;2;2;3;2;3;3;2;2;3;2611;877,119306600736;090150331703;09015033170305201;090150331703052011;202601
1;090150;331703;052;02;1;2;2;1;1;2;2;1;3;1;3;2;2;1;1;2;1;2611;877,119306600736;090150331703;09015033170305202;090150331703052021;202601
1;090150;331703;052;03;1;2;2;1;1;2;1;2;2;2;2;2;2;2;3;2;3;2611;877,119306600736;090150331703;09015033170305203;090150331703052031;202601
1;090150;331703;052;04;1;1;2;1;3;2;2;2;2;2;2;3;2;2;3;2;2;2611;877,119306600736;090150331703;09015033170305204;090150331703052041;202601
1;090150;331703;052;05;1;2;2;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2611;877,119306600736;090150331703;09015033170305205;090150331703052051;202601
1;090150;331703;052;06;1;2;3;1;2;2;2;3;2;2;2;2;2;3;2;2;2;2611;877,119306600736;090150331703;09015033170305206;090150331703052061;202601
1;090150;331703;052;07;1;2;2;1;2;2;2;2;2;2;3;2;2;3;2;3;2;2611;877,119306600736;090150331703;09015033170305207;090150331703052071;202601
1;090150;333004;062;01;1;2;3;2;3;3;3;3;3;3;3;2;3;2;2;3;2;2611;490,487803271116;090150333004;09015033300406201;090150333004062011;202601
1;090150;333004;062;02;1;3;3;2;3;3;3;3;3;3;3;3;3;3;2;2;2;2611;490,487803271116;090150333004;09015033300406202;090150333004062021;202601
1;090150;333004;062;03;1;2;2;1;3;2;2;2;2;3;3;3;2;2;2;3;3;2611;490,487803271116;090150333004;09015033300406203;090150333004062031;202601
1;090150;333004;062;04;1;2;2;3;2;2;2;3;2;2;2;2;2;2;3;2;3;2611;490,487803271116;090150333004;09015033300406204;090150333004062041;202601
1;090150;333004;062;05;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2611;490,487803271116;090150333004;09015033300406205;090150333004062051;202601
1;090150;333004;062;06;1;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2611;490,487803271116;090150333004;09015033300406206;090150333004062061;202601
1;090150;333004;062;07;1;3;3;2;3;3;3;3;3;3;3;3;3;2;3;3;3;2611;490,487803271116;090150333004;09015033300406207;090150333004062071;202601
1;090150;335403;074;01;1;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2611;634,100123196876;090150335403;09015033540307401;090150335403074011;202601
1;090150;335403;074;02;1;2;2;2;2;2;2;3;3;2;2;3;3;3;1;3;2;2611;634,100123196876;090150335403;09015033540307402;090150335403074021;202601
1;090150;335403;074;03;1;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;2;2611;634,100123196876;090150335403;09015033540307403;090150335403074031;202601
1;090150;335403;074;04;1;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2611;634,100123196876;090150335403;09015033540307404;090150335403074041;202601
1;090150;335403;074;05;1;2;3;1;3;3;3;3;3;3;3;3;3;3;2;3;2;2611;634,100123196876;090150335403;09015033540307405;090150335403074051;202601
1;090150;335403;074;06;1;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2611;634,100123196876;090150335403;09015033540307406;090150335403074061;202601
1;090150;335403;074;07;1;1;3;2;3;3;3;3;3;3;3;3;3;2;3;3;2;2611;634,100123196876;090150335403;09015033540307407;090150335403074071;202601
1;090150;339001;077;01;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;2612;303,846845970302;090150339001;09015033900107701;090150339001077011;202601
1;090150;339001;077;03;1;2;2;2;2;2;2;2;3;3;3;3;3;3;2;3;2;2612;303,846845970302;090150339001;09015033900107703;090150339001077031;202601
1;090150;339001;077;06;1;2;2;1;1;1;1;1;1;1;1;1;1;3;3;3;3;2612;303,846845970302;090150339001;09015033900107706;090150339001077061;202601
1;090150;339001;077;07;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2612;303,846845970302;090150339001;09015033900107707;090150339001077071;202601
1;090150;339001;077;08;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2612;303,846845970302;090150339001;09015033900107708;090150339001077081;202601
1;090150;339001;077;09;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2612;303,846845970302;090150339001;09015033900107709;090150339001077091;202601
1;090150;339001;077;10;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2612;303,846845970302;090150339001;09015033900107710;090150339001077101;202601
1;090150;341702;062;01;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2613;294,469474996657;090150341702;09015034170206201;090150341702062011;202601
1;090150;341702;062;02;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2613;294,469474996657;090150341702;09015034170206202;090150341702062021;202601
1;090150;341702;062;03;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2613;294,469474996657;090150341702;09015034170206203;090150341702062031;202601
1;090150;341702;062;04;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2613;294,469474996657;090150341702;09015034170206204;090150341702062041;202601
1;090150;341702;062;06;1;2;2;1;1;1;1;3;3;3;3;3;3;2;2;2;2;2613;294,469474996657;090150341702;09015034170206206;090150341702062061;202601
1;090150;341702;062;07;1;2;2;1;1;1;1;2;2;2;2;3;3;3;3;2;2;2613;294,469474996657;090150341702;09015034170206207;090150341702062071;202601
1;090150;341702;062;08;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2613;294,469474996657;090150341702;09015034170206208;090150341702062081;202601
1;090150;342501;074;01;1;2;2;2;2;2;2;3;3;3;3;3;3;1;1;3;3;2612;661,516435869404;090150342501;09015034250107401;090150342501074011;202601
1;090150;342501;074;02;1;3;3;2;2;1;1;3;3;3;3;3;3;3;3;3;3;2612;661,516435869404;090150342501;09015034250107402;090150342501074021;202601
1;090150;342501;074;03;1;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;3;2612;661,516435869404;090150342501;09015034250107403;090150342501074031;202601
1;090150;342501;074;04;1;3;3;3;2;2;2;2;3;3;3;3;3;3;3;3;3;2612;661,516435869404;090150342501;09015034250107404;090150342501074041;202601
1;090150;342501;074;05;1;2;2;2;2;2;2;3;3;3;3;3;3;1;1;2;2;2612;661,516435869404;090150342501;09015034250107405;090150342501074051;202601
1;090150;342501;074;06;1;2;3;1;1;1;1;3;3;1;1;2;2;3;3;3;3;2612;661,516435869404;090150342501;09015034250107406;090150342501074061;202601
1;090150;342501;074;08;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2612;661,516435869404;090150342501;09015034250107408;090150342501074081;202601
1;090150;345901;052;01;1;2;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;2612;285,657848413889;090150345901;09015034590105201;090150345901052011;202601
1;090150;345901;052;02;1;2;2;1;1;1;1;3;3;3;3;3;3;3;3;3;3;2612;285,657848413889;090150345901;09015034590105202;090150345901052021;202601
